pixel,x,y
183,0,0
184,421.5101028,571.5086333
185,443.999998,584.9999974
186,438.7916448,589.9962212
187,432.9999991,585.481952
188,0,0
189,384.7640243,584.1253048
190,370.6504311,550.8031779
191,339.6475512,566.0160382
192,341.1847126,538.7257285
193,313.4365439,568.5463943
194,317.9990383,587.2024362
195,332.8671355,607.5208626
196,348.8299118,619.7190612
197,374.5030567,623.1175545
198,407.6370197,610.0668217
199,392.3728689,580.0823357
200,0,0
201,411.4008126,557.2468937
202,385.6587407,566.6797195
203,403.9339641,586.0226902
204,406.5956935,574.7830936
205,427.8313908,586.8418026
206,438.9645226,585.6251618
207,430.1560059,594.4460873
208,456.9999979,604.9999973
209,468.4767022,579.0896054
210,462.2786979,569.893261
211,457.9999979,538.9999976
212,442.1077085,536.2931361
213,448.8891228,510.055807
214,457.6509639,519.2438908
215,437.0979304,502.1807093
216,443.4837424,520.7955358
217,465.4300235,539.6507071
218,489.6559547,541.3652029
219,508.6680047,544.3319939
220,525.9792978,524.8691135
221,555.7169424,523.223332
222,0,0
223,506.2831183,522.9856735
224,498.1212413,531.7687612
225,512.999999,555.4989888
226,490.7233254,535.902558
227,420.319268,488.0028123
228,502.1374997,554.8844997
229,513.2886708,543.4524326
230,0,0
231,543.5168583,553.5090458
232,549.0167343,523.0191249
233,571.3926266,530.5447003
234,590.7777765,533.3333322
235,599.4899701,537.0525674
236,600.2217769,540.4075256
237,590.8748096,540.1332993
238,0,0
239,590.5111073,546.0151463
240,0,0
241,0,0
242,0,0
243,0,0
244,0,0
245,0,0
246,0,0
247,499.3647665,543.4044438
248,489.9847089,527.738854
249,469.6713707,555.1874996
250,478.9999981,540.9999978
251,0,0
252,0,0
253,480.9999993,510.0111881
254,500.9999978,517.9999977
255,0,0
256,0,0
257,0,0
258,0,0
259,0,0
260,0,0
261,0,0
262,396.4957256,531.4957254
263,0,0
264,416.9999983,495.9999979
265,0,0
266,407.0328638,538.6859154
267,0,0
268,0,0
269,0,0
270,315.5072158,529.4927824
271,342.2220132,540.0055672
272,340.7689883,536.9366987
273,341.8834928,530.546265
274,342.7231954,521.6376662
275,372.3487556,508.9164037
276,0,0
277,0,0
278,420.1210189,528.341219
279,449.1519615,548.5630104
280,0,0
281,453.9755305,501.7803654
282,445.5073038,481.0152719
283,429.8771755,481.690038
284,406.4739955,489.9877852
285,403.6022724,464.8124996
286,380.2259044,487.230323
287,415.1965257,488.4294388
288,417.7702864,491.6998806
289,452.2123291,500.0221714
290,470.2205277,493.7430841
291,490.2733273,468.9908997
292,503.0090276,488.1510415
293,491.700174,490.9970944
294,460.1522631,491.3856552
295,486.4824894,502.1935667
296,0,0
297,499.6053061,498.2378074
298,0,0
299,518.0115014,490.5990171
300,541.258368,467.9818165
301,544.481138,462.8403132
302,0,0
303,558.6959829,503.7777693
304,572.2054413,514.5272515
305,582.9313837,502.389277
306,579.3284934,491.5571686
307,0,0
308,0,0
309,0,0
310,524.4023218,492.5956686
311,0,0
312,0,0
313,495.0025686,506.4444035
314,0,0
315,0,0
316,0,0
317,0,0
318,538.5424088,490.6596649
319,0,0
320,0,0
321,0,0
322,0,0
323,0,0
324,0,0
325,0,0
326,0,0
327,0,0
328,447.1191846,459.6796631
329,440.4856405,484.168262
330,0,0
331,0,0
332,0,0
333,0,0
334,424.7995128,496.6083602
335,417.2406012,493.3096374
336,0,0
337,0,0
338,0,0
339,0,0
340,0,0
341,340.1007932,470.8215209
342,333.547386,475.2203193
343,357.0297738,491.2885005
344,349.2730491,495.125727
345,377.0546982,491.2461427
346,0,0
347,0,0
348,415.4021326,495.7444099
349,0,0
350,0,0
351,436.2485479,463.1051548
352,0,0
353,0,0
354,0,0
355,362.7837202,421.0308971
356,375.7152143,450.36
357,0,0
358,394.2017602,450.7635337
359,414.8043388,447.2872511
360,437.8186936,418.0309684
361,439.8008462,423.2894151
362,0,0
363,0,0
364,442.5743319,455.300232
365,450.0847621,455.6965382
366,470.4989915,472.9979834
367,489.0451602,454.0451603
368,509.2663763,459.8305039
369,0,0
370,527.9216727,426.305786
371,529.3331194,444.8895699
372,533.2354777,433.6650426
373,545.1241165,450.1634221
374,551.2955879,456.9306672
375,565.3270259,445.9033319
376,567.9999976,433.9999981
377,575.4757362,446.5979948
378,0,0
379,520.9999977,415.9999981
380,517.4979752,440.5070846
381,490.4089427,452.2243899
382,0,0
383,483.1618461,464.5404615
384,0,0
385,0,0
386,0,0
387,0,0
388,0,0
389,0,0
390,482.3370237,456.4605844
391,0,0
392,0,0
393,0,0
394,0,0
395,415.6989425,450.6847323
396,428.4773441,455.5079026
397,0,0
398,0,0
399,0,0
400,462.666666,415.3292175
401,0,0
402,0,0
403,415.6514409,410.6777233
404,414.8837059,411.4705731
405,0,0
406,0,0
407,375.0843499,411.1040558
408,0,0
409,389.5111903,374.4243506
410,362.9360147,393.4555719
411,371.8109036,422.4749508
412,405.8990632,398.5769074
413,414.3339464,392.3105351
414,426.9999981,389.9999983
415,452.999999,436.5077596
416,445.1569524,421.1752705
417,480.202292,409.2457387
418,477.071011,404.4155464
419,451.2667972,413.4929231
420,433.6223167,400.9999991
421,449.8954293,390.2285318
422,466.5410993,404.916591
423,498.3265071,381.872838
424,503.5839697,394.2764716
425,516.4188219,407.3849148
426,542.9883185,409.9351946
427,547.9999977,419.9999982
428,0,0
429,504.884195,415.9623525
430,0,0
431,476.2473873,414.6272812
432,492.9980313,421.2031494
433,521.9218878,416.7016415
434,0,0
435,563.6800161,403.8386641
436,0,0
437,559.837113,430.8398622
438,549.9999976,434.9999981
439,522.8000504,417.4047016
440,531.507591,384.9999992
441,0,0
442,0,0
443,0,0
444,483.4170421,421.2174827
445,0,0
446,0,0
447,0,0
448,486.7375914,421.4127742
449,0,0
450,0,0
451,0,0
452,0,0
453,0,0
454,482.4978345,414.9999991
455,0,0
456,0,0
457,0,0
458,0,0
459,0,0
460,0,0
461,419.491474,371.4974921
462,402.9443998,370.9224805
463,396.0113377,374.6766438
464,373.652527,372.1134476
465,377.4807692,356.9565934
466,0,0
467,0,0
468,0,0
469,453.1766966,371.0309909
470,427.4984516,374.5211554
471,0,0
472,436.5139087,345.2641238
473,419.4310444,368.9589868
474,406.2767749,369.8007848
475,384.4582471,344.9804228
476,411.7147617,331.3845108
477,441.022177,348.3067546
478,432.5124904,371.2298378
479,448.2390773,379.8890638
480,463.9791478,365.7166516
481,491.0298245,369.3345263
482,493.0467294,333.9209268
483,510.0345542,361.707671
484,491.236786,369.5031709
485,0,0
486,0,0
487,0,0
488,515.8655512,363.1159055
489,0,0
490,552.8441752,358.7866584
491,566.0686095,368.3457361
492,0,0
493,0,0
494,0,0
495,0,0
496,531.8323973,384.6126294
497,0,0
498,500.1475057,368.266462
499,500.999999,367.53138
500,0,0
501,464.8527029,349.1435298
502,485.0054977,334.0116065
503,0,0
504,0,0
505,0,0
506,0,0
507,0,0
508,506.7183218,317.4937214
509,0,0
510,482.496015,414.9999992
511,0,0
512,0,0
513,0,0
514,0,0
515,0,0
516,422.5887323,329.1051642
517,446.3315853,306.6657925
518,440.6161665,322.4359037
519,0,0
520,464.217765,332.1751944
521,439.2908876,336.8271026
522,437.0849927,321.8420127
523,399.1117107,311.1732462
524,397.0471482,332.2072243
525,377.4910049,332.4899467
526,408.1096369,329.4684894
527,410.2188575,329.6404278
528,419.6643217,325.9277861
529,437.1369634,313.759366
530,445.9141963,315.1235609
531,451.4177689,318.7402551
532,464.0353898,338.9256245
533,496.4348544,313.6708822
534,478.3853818,303.0415893
535,467.8601143,335.9989599
536,0,0
537,489.9320226,341.6924955
538,0,0
539,517.6351101,308.3826592
540,505.0710114,327.9372831
541,545.0110488,322.9206278
542,528.5951135,341.5705623
543,552.7172404,351.225071
544,547.4586835,356.5796596
545,536.1858925,338.8313739
546,0,0
547,0,0
548,0,0
549,0,0
550,507.9999979,322.9999986
551,490.8636862,337.2233656
552,488.2738029,321.7354815
553,490.0003154,290.1667455
554,0,0
555,0,0
556,0,0
557,0,0
558,507.3445448,308.9231203
559,0,0
560,0,0
561,0,0
562,0,0
563,0,0
564,0,0
565,488.2821088,292.7859395
566,456.1849261,301.6353276
567,0,0
568,0,0
569,0,0
570,0,0
571,403.035343,306.7715869
572,0,0
573,406.4245092,294.8995339
574,414.8775049,282.887525
575,442.1261774,271.9811589
576,450.505629,283.5046056
577,475.7958684,294.8668707
578,0,0
579,0,0
580,477.2154932,280.2167772
581,510.8335456,288.7709554
582,524.0777657,278.3327584
583,539.4323822,284.0897289
584,540.6033332,283.1245237
585,502.9998112,281.0039637
586,482.1746524,296.2452897
587,484.8132236,267.865783
588,488.4581299,247.8910865
589,0,0
590,513.1517333,225.7422611
591,530.6566405,227.9977667
592,535.2460073,260.2342313
593,524.4831781,258.8718013
594,0,0
595,0,0
596,493.1695405,260.0487158
597,495.788461,218.023504
598,0,0
599,467.9999994,265.0274722
600,440.9955945,258.4961953
601,457.0685292,252.9177649
602,464.7069125,242.3592684
603,0,0
604,417.6026269,255.2175696
605,424.4954177,257.9043697
606,446.9243402,235.7690046
607,454.9217992,226.9114187
608,459.5549741,240.0505538
609,463.3469703,237.8560893
610,474.9736776,221.2942083
611,491.3365441,223.991553
612,486.3249008,226.2
613,461.999998,224.999999
614,473.3189999,250.9334999
615,475.4979995,231.5019998
616,500.7109544,222.9901844
617,471.5010096,199.5080806
618,489.2936739,209.754501
619,502.6477877,179.1671635
620,518.4863147,203.9999996
621,533.9999978,199.9999992
622,0,0
623,0,0
624,517.6173213,220.3215089
625,0,0
626,0,0
627,509.5806206,215.3858819
628,0,0
629,0,0
630,0,0
631,452.0333332,220.1024096
632,441.2090542,196.6235659
633,445.386401,169.6053067
634,462.5171659,162.3682896
635,475.1802704,169.9344682
636,487.5146285,177.9365549
637,517.6678171,159.6587667
638,491.3224522,132.7774681
639,516.2451823,163.4695065
640,0,0
641,0,0
642,468.4858992,171.9999996
643,0,0
644,451.8501263,152.1465386
645,471.4482939,132.3516185
646,476.6271055,120.970278
647,0,0
648,504.2803873,105.8962368
649,0,0
