pixel,x,y
194,0.0,0.0
195,0.0,0.0
196,0.0,0.0
197,0.0,0.0
198,0.0,0.0
199,0.0,0.0
200,0.0,0.0
201,0.0,0.0
202,366.88605270424523,544.6864172540172
203,344.98979102320664,557.6914150544355
204,377.90488203650347,551.5806075364864
205,380.9267788308949,568.8655893541198
206,389.37084769723083,571.5622209787897
207,0.0,0.0
208,0.0,0.0
209,0.0,0.0
210,0.0,0.0
211,427.56472345180816,534.1605292055723
212,0.0,0.0
213,391.63114333208847,503.826730064236
214,366.45768564987014,508.6709433132383
215,0.0,0.0
216,0.0,0.0
217,0.0,0.0
218,0.0,0.0
219,359.6761358527328,544.6519878627103
220,368.3919391489442,522.6867850543206
221,339.96491178367705,513.5833325824805
222,378.9234542883426,535.9579972938186
223,379.8009323419113,520.3972027163329
224,0.0,0.0
225,408.4087587928558,562.7696670212736
226,424.9911395791417,533.2138539938728
227,0.0,0.0
228,438.49683171264826,559.7494580156954
229,468.999997896861,554.9999975112108
230,443.02214282198236,569.3750793198908
231,451.7036026233393,569.2306655877437
232,437.8933391368617,532.3303327937308
233,412.49338716938615,543.50355997609
234,417.33283315612243,540.1007751262689
235,412.09037967357284,554.0365347356384
236,443.81447569169103,559.5036807572221
237,459.1064446250571,559.8346093391931
238,0.0,0.0
239,498.8109550788471,573.7770087289053
240,501.07315990875964,559.5085940121186
241,510.3597036312113,545.2157807198624
242,538.9047520826218,554.3987353550074
243,543.2659727630044,529.8235719918142
244,538.6542003920871,522.087332881634
245,503.05377752795647,537.4471555583433
246,0.0,0.0
247,499.07410252671787,553.6960405863971
248,0.0,0.0
249,0.0,0.0
250,499.7583828664408,552.6421678674129
251,0.0,0.0
252,0.0,0.0
253,558.4055970933979,521.7092729650337
254,587.7581145677925,533.7392664568175
255,603.0006120006119,531.9969378248641
256,0.0,0.0
257,0.0,0.0
258,0.0,0.0
259,0.0,0.0
260,0.0,0.0
261,0.0,0.0
262,0.0,0.0
263,512.6226587311567,528.9327600463823
264,500.2623236512824,518.8527700655189
265,0.0,0.0
266,0.0,0.0
267,472.8714208886666,532.8854760370195
268,0.0,0.0
269,0.0,0.0
270,0.0,0.0
271,0.0,0.0
272,0.0,0.0
273,0.0,0.0
274,0.0,0.0
275,415.72319149032313,496.63997250572044
276,0.0,0.0
277,431.8864536431015,515.1320070374162
