pixel,x,y
344,389.6257296,504.2977726
345,396.5072024,499.4181197
346,0,0
347,385.996585,496.1163915
348,397.2779515,497.6478574
349,0,0
350,440.3542427,458.8611835
351,424.7125405,466.5451258
352,420.5122675,466.6323418
353,0,0
354,0,0
355,382.9412744,421.0781471
356,401.9210709,457.8107089
357,424.6847558,449.1747025
358,445.3668969,454.5550567
359,0,0
360,483.7552593,423.0036198
361,497.7266044,427.9845023
362,466.7349274,440.827888
363,0,0
364,446.2533036,459.5262063
365,440.1129896,458.4546686
366,0,0
367,469.9896548,455.5131031
368,0,0
369,507.3365625,439.9995441
370,517.383047,430.0474793
371,542.8880514,445.1114889
372,538.6288453,434.2229119
373,0,0
374,0,0
375,0,0
376,0,0
377,0,0
378,0,0
379,0,0
380,0,0
381,448.7581091,455.0650711
382,444.9999982,480.999998
383,414.4045164,468.8238497
384,416.5708599,465.699065
385,421.2738457,463.3723072
386,0,0
387,416.4604418,430.8911855
388,0,0
389,392.5533072,461.522957
390,0,0
391,0,0
392,361.1667382,455.0645265
393,0,0
394,329.409945,439.9000177
395,0,0
396,370.9999984,460.999998
397,389.8633689,459.7804292
398,411.6926035,459.3257396
399,421.5693589,450.5788965
400,424.3190577,418.1308885
401,397.3110306,419.1279383
402,383.7852631,415.368842
403,350.5021922,414.9999991
404,351.7796335,415.9163962
405,337.5184871,401.8924725
406,363.9999984,405.9999982
407,358.405242,416.1876825
408,0,0
409,388.9412165,380.3014072
410,382.0019168,396.0019168
411,385.6251973,425.0361225
412,417.7990433,401.9519487
413,0,0
414,412.1337515,399.3257214
415,434.1676012,426.9760124
416,439.4979458,425.0873006
417,463.9074397,411.4387812
418,0,0
419,474.4990109,417.0059325
420,489.6584655,403.1930852
421,504.3170746,394.3482089
422,524.2951326,411.8192119
423,528.4158057,389.786471
424,534.6373889,400.6678508
425,0,0
426,544.9735425,415.6323529
427,528.6050562,430.9843065
428,508.3150062,417.4358133
429,0,0
430,0,0
431,450.6866908,416.4180824
432,449.3737093,424.0297153
433,458.6083061,420.4104233
434,0,0
435,0,0
436,0,0
437,0,0
438,0,0
439,0,0
440,0,0
441,0,0
442,398.0939104,431.0711665
443,370.4985147,415.00198
444,386.9999992,421.4882218
445,0,0
446,0,0
447,409.0021856,418.9919853
448,0,0
449,0,0
450,424.6192582,394.5413405
451,430.2129165,370.7162498
452,395.3836946,381.6027551
453,0,0
454,404.9999982,370.9999983
455,378.013128,373.7671308
456,0,0
457,0,0
458,0,0
459,0,0
460,0,0
461,0,0
462,0,0
463,362.7592946,375.6292755
464,349.2459422,372.1394773
465,370.3931334,356.1595745
466,0,0
467,397.9995608,346.0043897
468,0,0
469,430.2865087,376.6383864
470,409.1768418,377.1410524
471,442.9999991,368.5307848
472,453.0410178,347.5679832
473,424.9999994,369.0263884
474,423.6418251,372.841272
475,422.0217997,346.3684535
476,431.4735095,331.7508297
477,460.9999979,358.9999984
478,455.4105101,375.4759549
479,490.3174576,384.4836491
480,503.8066136,372.8181818
481,509.999998,376.9999985
482,509.4556038,344.6134955
483,0,0
484,479.5759212,365.8198947
485,469.4284095,385.7147706
486,469.346348,392.8911344
487,469.9999979,377.9999983
488,0,0
489,0,0
490,516.2607818,367.358672
491,0,0
492,0,0
493,468.3272974,374.6657376
494,0,0
495,0,0
496,0,0
497,423.9999991,395.4707105
498,0,0
499,0,0
500,431.2694111,374.9263374
501,0,0
502,0,0
503,0,0
504,0,0
505,0,0
506,0,0
507,0,0
508,0,0
509,0,0
510,0,0
511,0,0
512,0,0
513,0,0
514,349.3576772,340.580026
515,360.9848194,332.528224
516,374.7291511,328.4056786
517,388.1090403,307.1990483
518,0,0
519,0,0
520,439.5016497,336.4917488
521,439.1064045,351.0401296
522,436.5949948,323.7116955
523,403.7217557,310.7363875
524,388.5233438,325.4940279
525,382.8728571,329.551
526,418.2554032,329.4715331
527,437.4515772,331.6478355
528,456.5301991,325.7720777
529,478.4853396,318.8255327
530,475.9564368,320.9324771
531,484.3924911,324.0161339
532,490.3141503,346.0729047
533,517.7733586,322.2726091
534,491.7394412,309.9121252
535,474.4265411,339.8808989
536,0,0
537,0,0
538,0,0
539,504.508542,316.7075739
540,505.0171586,336.5833948
541,529.1532823,333.7246434
542,508.999999,346.4980073
543,0,0
544,0,0
545,480.999998,345.9999985
546,0,0
547,0,0
548,0,0
549,412.3372775,299.3313605
550,447.4247124,329.6913791
551,452.1245706,340.875429
552,447.4960262,327.0125826
553,0,0
554,0,0
555,0,0
556,459.6751406,293.6807905
557,0,0
558,0,0
559,0,0
560,0,0
561,0,0
562,386.7329894,301.9579448
563,415.3795075,288.7329022
564,416.4999991,302.4999993
565,0,0
566,0,0
567,0,0
568,397.9999991,278.5021546
569,362.3569813,282.2263894
570,362.7849509,293.4180764
571,377.8359387,299.4170705
572,396.0125671,296.8396168
573,417.3032762,294.3062365
574,438.2277917,283.5165889
575,0,0
576,0,0
577,459.6855325,298.7731202
578,0,0
579,492.6803834,302.3374481
580,488.4756895,287.4838911
581,515.5382678,300.4887365
582,520.4403411,291.6552952
583,0,0
584,0,0
585,459.999998,295.9999987
586,450.9336132,299.9241151
587,452.0823436,273.4253365
588,469.999999,236.4946916
589,0,0
590,0,0
591,493.2475715,244.4470902
592,480.7977881,271.5007898
593,459.9965837,264.9982918
594,0,0
595,0,0
596,444.9999991,266.4897114
597,0,0
598,0,0
599,0,0
600,408.2452031,257.8926822
601,420.9372843,254.1602382
602,440.7347157,254.2532748
603,402.7152434,243.1960095
604,406.5907265,252.2778554
605,431.2016577,258.9341097
606,450.3721177,239.4980316
607,465.763612,230.0090048
608,475.263223,246.7224439
609,487.6950184,246.2734882
610,494.0988613,231.1041988
611,484.9465966,235.3101013
612,471.999999,240.4913038
613,443.475024,223.6554946
614,438.6910043,255.2073416
615,439.6556109,237.9173102
616,0,0
617,448.3169964,205.4163669
618,477.1957062,219.3712699
619,486.5714443,191.8796204
620,0,0
621,0,0
622,0,0
623,0,0
624,0,0
625,431.361743,209.7066019
626,0,0
627,0,0
628,410.2939427,231.9804037
629,0,0
630,412.9110283,216.8088633
631,413.3198301,219.5605394
632,415.6190476,195.9676209
633,432.5780373,192.9974047
634,439.0211778,172.6999744
635,467.4501666,181.2372627
636,459.7505319,186.4855201
637,0,0
638,454.999998,143.9999994
639,0,0
640,448.7968824,200.3720375
641,0,0
642,0,0
643,419.0994291,142.9272122
644,419.9415193,151.1828292
645,448.9548815,138.346793
646,449.6291335,127.5004769
647,0,0
648,448.2418595,116.2820188
649,423.5056574,103.0198019
