pixel,x,y
304,363.92767118302356,522.9243834900103
305,355.11447947560407,510.43814346664334
306,378.10372429452315,500.2362473519678
307,390.9686757611038,490.75361862017684
308,413.8166127979424,495.8067617426193
309,0.0,0.0
310,430.454416135445,500.459431100265
311,421.4831954878682,502.3059164069251
312,441.6747310343835,501.63373639058005
313,457.0205903958682,514.1404737959476
314,458.6393833450395,497.8805285068893
315,0.0,0.0
316,466.6564330547101,497.0956174910479
317,468.44294070937144,485.6072225632479
318,452.5146642207108,507.4842672948617
319,489.93799174144453,507.9385649258538
320,505.70660805815436,484.21894556546584
321,481.6436411355333,461.58211079358404
322,509.63121336581565,488.88383491155633
323,513.5440062689477,507.92362439182875
324,521.3468524176967,492.6895098004343
325,546.6228252322281,507.3022571388637
326,0.0,0.0
327,575.7230051519562,496.0601486520852
328,557.8839166846294,471.50181630259215
329,0.0,0.0
330,0.0,0.0
331,507.2809604360672,504.76025708973714
332,460.02719015860004,507.3897279050643
333,507.9652199604254,518.7315043460961
334,519.1210052398267,501.99850191378187
335,0.0,0.0
336,523.0130433158345,481.0248445711103
337,557.3889963544937,486.77716335021864
338,0.0,0.0
339,0.0,0.0
340,0.0,0.0
341,543.999997665236,466.99999799570816
342,0.0,0.0
343,0.0,0.0
344,0.0,0.0
345,0.0,0.0
346,0.0,0.0
347,0.0,0.0
348,0.0,0.0
349,476.33399439395896,507.4966927860471
350,0.0,0.0
351,0.0,0.0
352,0.0,0.0
353,501.18515507745445,436.7095959202102
354,0.0,0.0
355,503.22514338272373,419.4083809207819
356,0.0,0.0
357,0.0,0.0
358,450.76738913696147,444.6964767639131
359,0.0,0.0
360,0.0,0.0
361,0.0,0.0
362,0.0,0.0
363,0.0,0.0
364,0.0,0.0
365,0.0,0.0
366,449.8566284044051,478.5872822563963
367,424.6805067606685,454.34537598966153
368,401.18598678832996,461.01362827304575
369,0.0,0.0
370,375.4985011233781,424.5024970784191
371,0.0,0.0
372,0.0,0.0
373,362.76776217474077,447.26284836094226
374,0.0,0.0
375,368.4919188197051,463.5040399358545
376,385.8944378309573,435.13502712808946
377,380.5288504473374,452.27950306487713
378,400.62306249205733,442.3508988089427
379,418.27080898968603,432.1754850564971
380,434.40944179879244,443.1564590631565
381,0.0,0.0
382,445.99999903879313,485.49784378125463
383,478.3679029226465,470.2884176872489
384,479.13548565634176,468.9671506789111
385,479.1737652139685,464.3395172422738
386,0.0,0.0
387,483.5623974939405,431.6797295796098
388,488.48894451197003,437.91481938680334
389,512.684008769372,471.17604346215444
390,525.2739690316514,467.3874372397481
391,536.0211848259852,466.91020586732253
392,535.6179587464343,467.79918329159244
393,560.3273207027946,448.2484838363787
394,570.5902813560646,439.56179577976764
395,0.0,0.0
396,524.7908114778589,459.24410399410596
397,0.0,0.0
398,486.16948267063015,459.316977175135
399,0.0,0.0
400,473.25623781307485,416.65099095661606
401,497.61292031563994,416.42018141579814
402,0.0,0.0
403,536.2577474083503,411.579490951983
404,0.0,0.0
405,553.7623018412896,400.2061439532657
406,0.0,0.0
407,527.9999989068323,412.49275276916615
408,0.0,0.0
409,0.0,0.0
410,0.0,0.0
411,502.2217358675744,420.6438730086353
412,0.0,0.0
413,0.0,0.0
414,465.77429681463906,410.5911643288424
415,468.6928995857267,422.27333653866106
416,0.0,0.0
417,0.0,0.0
418,0.0,0.0
419,0.0,0.0
420,0.0,0.0
421,0.0,0.0
422,0.0,0.0
423,0.0,0.0
424,0.0,0.0
425,0.0,0.0
426,351.4962980234659,407.0315261037698
427,366.63695638889965,411.91304332901706
428,0.0,0.0
429,402.99999822466964,416.9999981629956
430,0.0,0.0
431,445.1125287178606,413.62874350281254
432,444.4613889452128,420.7773740773253
433,432.18222092824453,416.37055419385604
434,0.0,0.0
435,389.1222200659425,402.50306415870097
436,400.365677688933,413.7316364642807
437,418.10880826307584,434.29702069726056
438,438.62944275048864,438.7390737237833
439,464.65450076512366,419.77618761793747
440,467.8597141377681,398.37733718040096
441,497.2256625296654,423.9317239347189
442,501.71640490354304,435.1809440760413
443,538.4809852693533,415.19976061097253
444,513.9420784958139,422.2089584706301
445,515.6527413220243,404.36590809236634
446,514.492286710602,423.0160962957638
447,0.0,0.0
448,478.8913576909221,423.06022513868885
449,468.9754445024266,418.26849354027644
450,0.0,0.0
451,466.71893981874854,364.2872113939636
452,501.6377528651991,375.48181684229775
453,0.0,0.0
454,492.8621086272524,362.7615101080363
455,0.0,0.0
456,538.8416612821333,354.8347036991704
457,525.2165730483521,365.58686934924464
458,556.4317785778495,371.8446368724128
459,547.5571089405971,382.99157874393006
460,547.7685777469941,381.3271940452711
461,0.0,0.0
462,544.4023808083592,367.610846463595
463,0.0,0.0
464,0.0,0.0
465,0.0,0.0
466,521.4170142509464,356.88479361221954
467,497.2622950410032,345.6224565165481
468,493.50219859403967,367.12438502472355
469,469.19643489661826,370.3186611966829
470,487.5279025198004,376.724166425074
471,0.0,0.0
472,0.0,0.0
473,0.0,0.0
474,0.0,0.0
475,0.0,0.0
476,0.0,0.0
477,0.0,0.0
478,443.89819143608,375.3998323877243
479,0.0,0.0
480,401.4957158704628,371.61974689040403
481,389.59997244367435,372.66694164292255
482,0.0,0.0
483,0.0,0.0
484,0.0,0.0
485,430.1170574073152,384.30786679570576
486,424.2323331919226,387.66966653744345
487,399.33477575853567,368.02164449058927
488,410.29717392420366,358.8919779585725
489,398.62952679016905,345.56045396633124
490,370.77148526323424,357.09757016572775
491,377.33117444146404,364.30251413308673
492,396.60535303339793,373.27699224398856
493,417.2163884533058,365.08706793575834
494,429.42329088027236,345.7711928172668
495,453.3032391179844,363.2421782994395
496,461.19900545784276,378.0819983854598
497,466.7622191427037,367.13769221618986
498,468.89289861401596,363.75461585773047
499,466.73356598797193,368.43571841033526
500,466.39079838619887,369.5709508667151
501,482.8071998068771,345.0091998619963
502,449.60993609977805,327.201902402535
503,505.31909035463775,334.454331503546
504,485.35829350782035,316.7645186638062
505,0.0,0.0
506,511.9999989198312,305.5147672879435
507,510.3629934424742,313.0552694601404
508,487.40985764431156,300.42076962043114
509,516.6759493366691,328.6724168190361
510,515.6745275383583,338.05242332562585
511,514.3998605094649,344.0333797852507
512,525.4292361010912,351.4955898870571
513,548.1173362878319,341.6391582662245
514,551.1405832701926,339.75178335809426
515,537.3208844573709,330.3374822540284
516,520.5051727175107,328.00984094675505
517,510.2437772163701,300.42276262579844
518,0.0,0.0
519,491.3159721324349,333.3371709917147
520,0.0,0.0
521,0.0,0.0
522,0.0,0.0
523,0.0,0.0
524,0.0,0.0
525,0.0,0.0
526,477.60050689027986,335.66023800576806
527,0.0,0.0
528,0.0,0.0
529,0.0,0.0
530,0.0,0.0
531,0.0,0.0
532,0.0,0.0
533,0.0,0.0
534,0.0,0.0
535,0.0,0.0
536,450.32608634466567,328.6616843360575
537,475.9999979122807,417.99999816666667
538,422.3769346214334,329.38664633402533
539,0.0,0.0
540,0.0,0.0
541,361.58454803906983,325.1869532935155
542,382.78570143677916,338.7186042035595
543,377.7787445901173,346.43659353214565
544,387.493471478329,351.99098124216033
545,416.49690660319305,327.98836913437555
546,397.6809497407263,322.9133247681796
547,411.8403779440899,302.29058598194615
548,419.3628028128089,338.07187289815454
549,443.16181084787746,315.2256497693194
550,446.49895786823026,314.5135413390484
551,445.4226063281276,333.7326860290867
552,445.7754767177724,311.54305168622807
553,0.0,0.0
554,471.5733511879305,274.29628912241947
555,414.4944062315561,286.4944065179096
556,435.3404368936228,264.13110324679496
557,452.97811396137,287.66093809794063
558,471.61825981493416,291.9085446514312
559,495.1612848979331,283.02821926925276
560,505.0254933385155,246.89898639918226
561,521.6637160447438,288.9970497212433
562,0.0,0.0
563,484.5008502028059,271.29024935621027
564,479.9943682079425,286.9712635240928
565,0.0,0.0
566,488.11706118873263,297.9920335698181
567,476.2248591062897,270.32877858440264
568,0.0,0.0
569,0.0,0.0
570,0.0,0.0
571,0.0,0.0
572,0.0,0.0
573,0.0,0.0
574,0.0,0.0
575,0.0,0.0
576,468.5341043357811,285.6134605806721
577,435.509979053331,296.50653799276904
578,0.0,0.0
579,0.0,0.0
580,0.0,0.0
581,0.0,0.0
582,0.0,0.0
583,381.5044548447536,280.5099381216518
584,395.08015584631556,274.6031177296605
585,0.0,0.0
586,445.58612682994175,290.434324206107
587,444.89265513873,263.14124280270096
588,0.0,0.0
589,0.0,0.0
590,419.3342612544091,221.6740943987826
591,398.7354193482194,223.72116469154966
592,411.9001225129639,245.8209033398266
593,437.93538594937934,238.69491523657058
594,457.6729841586567,225.49272357113577
595,468.0363970397044,222.98476306278656
596,452.9155178435005,248.98319201997913
597,0.0,0.0
598,499.025029834997,223.50792701577217
599,498.6448205136478,250.83238983070717
600,489.8077304676537,254.83165036791658
601,476.022472889089,248.59457735887594
602,461.4958560348785,239.97099430941228
603,0.0,0.0
604,489.6155017787875,259.4847622653916
605,465.62014284562633,267.5480260281169
606,447.94401110818956,245.84543086465797
607,0.0,0.0
608,0.0,0.0
609,414.60300068798153,253.16294069719984
610,0.0,0.0
611,413.30886465571245,228.6967508107915
612,0.0,0.0
613,0.0,0.0
614,0.0,0.0
615,0.0,0.0
616,417.99999909130435,219.52173865321362
617,0.0,0.0
618,420.8877549486561,213.63046639444954
619,410.12274304559344,180.83243582818616
620,0.0,0.0
621,405.40982253992763,182.2294684523112
622,411.5774443792585,209.9039750068608
623,409.23634379949425,184.38899127141514
624,443.7206863997678,203.71375973767778
625,0.0,0.0
626,478.50683674047275,185.20091154326326
627,478.07053112784115,179.92434797606512
628,491.9580497750662,201.71950108804546
629,505.50315736262826,197.52631558155124
630,0.0,0.0
631,0.0,0.0
632,0.0,0.0
633,0.0,0.0
634,0.0,0.0
635,431.4056907061742,180.21382099169605
636,0.0,0.0
637,0.0,0.0
638,436.40162566146205,133.21951208681338
639,431.2237281741593,145.43055553121977
640,448.23116507996457,167.08235840732746
641,473.546600432525,163.8423551149273
642,0.0,0.0
643,481.841756147225,116.40840601857052
644,481.3147318143911,144.62740586555773
645,0.0,0.0
646,0.0,0.0
647,463.99999796491227,97.99999957017545
648,449.3051986702825,78.0331192213937
649,476.36374656580966,69.89890875669906
