pixel,x,y
0,0.0,0.0
1,508.7958322968752,638.8614496477807
2,488.61751001418537,638.8053398573726
3,0.0,0.0
4,0.0,0.0
5,438.9999991022495,642.4989761912086
6,440.5947456114161,628.6085347039477
7,468.8160269116569,636.7468018672887
8,444.7292053600316,637.8791867764245
9,471.21388030440784,644.308408622319
10,482.88018553201323,602.116191711857
11,475.3586890596518,635.6568403147678
12,508.0943625993908,645.8822730371572
13,493.7531466764766,613.865096903026
14,530.2721425006282,620.7689699590813
15,543.492267130583,617.990370406189
16,0.0,0.0
17,527.4175208463612,623.8818731072037
18,511.5492869974715,623.1171729144347
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,496.9699187890363,642.7542574691425
23,0.0,0.0
24,0.0,0.0
25,549.9846152936336,634.3391231374128
26,0.0,0.0
27,581.530139804729,620.5664980291243
28,594.1357958398962,630.7879465064016
29,606.5221121111349,614.5689767962757
30,623.292265823366,643.080906305554
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,581.6431678034107,625.4241367492242
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,497.4935892120795,643.0106830737066
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.0,0.0
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,0.0,0.0
58,0.0,0.0
59,0.0,0.0
60,0.0,0.0
61,0.0,0.0
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.0,0.0
66,474.999997907489,603.9999973392071
67,0.0,0.0
68,0.0,0.0
69,468.9999981314741,601.9999976015937
70,0.0,0.0
71,0.0,0.0
72,0.0,0.0
73,425.99999818723404,540.9999976978723
74,0.0,0.0
75,381.3225365974055,546.6626173459343
76,0.0,0.0
77,0.0,0.0
78,0.0,0.0
79,0.0,0.0
80,370.17223898339336,614.0236404545682
81,0.0,0.0
82,325.5021004984222,608.0042010420124
83,0.0,0.0
84,325.81989434482375,608.1482802043458
85,322.8886496024667,611.041122491592
86,0.0,0.0
87,0.0,0.0
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.0,0.0
92,0.0,0.0
93,383.39619488552836,606.2076090932939
94,0.0,0.0
95,372.29097127766494,604.4634145479299
96,0.0,0.0
97,318.26184641285056,606.2956330259062
98,338.4753740075474,545.524624099519
99,0.0,0.0
100,352.49899764278655,599.4999993992986
101,333.329758266314,611.3337793413756
102,0.0,0.0
103,326.4346328403471,630.263187712005
104,317.996163979101,632.9129628792443
105,322.1757982694784,620.0767957982818
106,0.0,0.0
107,367.7963330923584,611.3852778308124
108,0.0,0.0
109,0.0,0.0
110,0.0,0.0
111,417.538065930933,641.1006998084415
112,0.0,0.0
113,423.47974309863184,628.7726365665767
114,438.39936824120014,613.8034722858694
115,446.4989681515485,588.9999987855671
116,0.0,0.0
117,443.75550854419345,584.4426329521232
118,0.0,0.0
119,414.25204698313945,596.6121779668583
120,385.32238518360316,582.5325786255031
121,407.4371311308427,562.9890573539758
122,438.02132972530643,589.3140852906747
123,455.4279264546345,583.6757471071488
124,477.49350647894966,580.9369245600592
125,507.7594060020122,561.2552765261844
126,499.1247681898841,595.7872405917975
127,536.8900701516694,591.0225691628133
128,547.1320337814952,596.8972267976006
129,0.0,0.0
130,506.75982477427965,570.6080779796855
131,490.2160507418726,576.1140626431476
132,477.5832840059386,595.6268487820348
133,500.7316774677579,608.8479705579358
134,0.0,0.0
135,0.0,0.0
136,481.2980087430756,598.8980087170579
137,493.41182793987474,596.365279202346
138,0.0,0.0
139,0.0,0.0
140,0.0,0.0
141,547.9402684333918,585.3832633982641
142,0.0,0.0
143,587.386828877066,560.9007157794631
144,591.5216438032043,599.457808186331
145,616.6255115541182,589.4375852258228
146,603.4860790468744,605.3891893801054
147,620.1722351968357,583.5344312810141
148,593.7605813913536,573.5880450489215
149,593.6418611359956,571.0057776310757
150,0.0,0.0
151,583.2008690580861,596.5999994812173
152,593.8330086670182,598.041869425829
153,0.0,0.0
154,0.0,0.0
155,594.5004007239373,548.0064151772228
156,0.0,0.0
157,556.1070041992139,551.7924597531147
158,0.0,0.0
159,539.5414116377549,575.2534116293521
160,0.0,0.0
161,481.99718921908203,581.0961898359544
162,0.0,0.0
163,490.33557014071437,590.6523485968776
164,487.4905457064175,552.5189069826482
165,0.0,0.0
166,0.0,0.0
167,0.0,0.0
168,0.0,0.0
169,0.0,0.0
170,0.0,0.0
171,0.0,0.0
172,0.0,0.0
173,485.9999989832636,539.4895386203148
174,0.0,0.0
175,0.0,0.0
176,452.8389049915102,513.2432128083367
177,0.0,0.0
178,0.0,0.0
179,0.0,0.0
180,429.6937925107672,551.3489647567601
181,425.12417949261777,539.8647145179885
182,0.0,0.0
183,438.999999111336,564.5020231487813
184,454.4762004984113,570.6551210007108
185,0.0,0.0
186,0.0,0.0
187,0.0,0.0
188,418.50403183618545,565.0080639465644
189,0.0,0.0
190,383.5019864747757,542.2649911722937
191,0.0,0.0
192,363.1348935397585,533.231702014206
193,0.0,0.0
194,0.0,0.0
195,0.0,0.0
196,0.0,0.0
197,0.0,0.0
198,0.0,0.0
199,0.0,0.0
200,368.5527910384995,562.5649268431038
201,362.5566937087911,548.7790551654346
202,343.73850163813245,556.775657650778
203,337.24468078337117,576.6565635133165
204,367.58617050560514,561.2457064958387
205,382.9999991673913,580.495650911966
206,0.0,0.0
207,0.0,0.0
208,435.65695579624526,594.1854465356538
209,439.49038992665623,578.4937816341171
210,0.0,0.0
211,0.0,0.0
212,0.0,0.0
213,405.4926107375634,507.49704420997614
214,392.4002876343334,516.0023586792463
215,368.0073403132402,501.91087882467343
216,359.17349931425326,515.6826793881756
217,380.55724097935934,533.9996702097279
218,408.91491319237326,540.2845184656516
219,419.90266082231636,542.8760522742878
220,443.3222941100738,528.0724740753366
221,454.51715328306045,526.0931332770955
222,471.1201889831993,539.7952319355758
223,439.66896491080144,525.3296544478212
224,0.0,0.0
225,475.46388428759155,566.6464500708164
226,0.0,0.0
227,0.0,0.0
228,479.02034054124687,560.0204351409631
229,507.80800470499224,548.8086981822064
230,492.65118707511806,577.6374667136478
231,0.0,0.0
232,515.6191195989519,528.7806051542254
233,524.5481196396535,539.1052365002926
234,532.8738275180383,536.7136107457296
235,542.927357645381,549.9228429724755
236,564.5525236416971,553.1665488086267
237,566.1642335317229,552.1054426727939
238,0.0,0.0
239,590.8491763391515,559.4285346122659
240,574.3063983962212,548.9570619094787
241,570.7590480136928,534.0103407093999
242,591.9918120655044,543.3236898080448
243,571.1490090375097,515.8563261212164
244,572.5218464251765,513.6286065483806
245,545.0877270249601,529.125454304943
246,0.0,0.0
247,0.0,0.0
248,0.0,0.0
249,486.82771295997793,555.4179438881222
250,507.51018611539286,546.5256110167271
251,0.0,0.0
252,515.5472157408843,515.7709776089594
253,531.131675618256,510.6834594042504
254,562.4747617708393,524.3749998751488
255,0.0,0.0
256,0.0,0.0
257,0.0,0.0
258,0.0,0.0
259,495.2631578098297,506.83044736725003
260,482.39506133136206,497.20823004345
261,0.0,0.0
262,457.9999979912281,492.9999978377193
263,499.197656662961,512.9472906106189
264,0.0,0.0
265,0.0,0.0
266,0.0,0.0
267,0.0,0.0
268,0.0,0.0
269,0.0,0.0
270,0.0,0.0
271,370.2623963117124,529.9896688739776
272,354.18241384422697,525.5521181765388
273,341.9991156755088,520.0137044562274
274,334.2991476323014,511.49772712741543
275,0.0,0.0
276,0.0,0.0
277,0.0,0.0
278,425.0079951884591,523.7213018139798
279,0.0,0.0
280,0.0,0.0
