pixel,x,y
320,345.3735287,469.6323562
321,375.8102325,451.8676411
322,0,0
323,0,0
324,0,0
325,0,0
326,0,0
327,324.5723501,490.5598979
328,341.1064985,467.7515034
329,359.6985198,492.3517404
330,0,0
331,388.3352348,500.6718966
332,0,0
333,404.8382018,517.1074544
334,405.4613005,504.0080095
335,452.7013533,494.049915
336,0,0
337,0,0
338,377.0058965,488.0981646
339,410.6930003,494.8519287
340,423.3250217,495.0538595
341,446.710316,480.8589389
342,464.7350483,487.2097951
343,484.9135376,498.0290605
344,506.8964635,501.410827
345,486.0654404,495.3887705
346,480.4955346,486.9999989
347,451.3273648,494.0750715
348,449.9804811,500.190851
349,450.7049154,508.3080448
350,468.9999979,453.999998
351,467.9999979,463.9999979
352,0,0
353,446.4832789,440.5005389
354,454.8747484,438.9694165
355,483.8813318,421.0563031
356,495.5313588,453.6993031
357,0,0
358,531.6211529,450.7087607
359,534.9066033,445.5501079
360,553.4913408,401.9999991
361,554.3065313,424.8842253
362,530.7664263,436.8535256
363,0,0
364,491.230306,453.9240797
365,469.4789049,453.4445478
366,487.2270852,470.3479987
367,468.833593,452.0100432
368,0,0
369,0,0
370,503.2455399,423.9821612
371,0,0
372,524.6133001,428.8119865
373,0,0
374,0,0
375,0,0
376,0,0
377,0,0
378,0,0
379,435.6216842,433.612966
380,430.5661298,439.0672799
381,0,0
382,0,0
383,404.2243463,471.0280919
384,400.7616025,463.5877826
385,387.6176839,457.4624465
386,0,0
387,0,0
388,0,0
389,390.6120938,457.6209433
390,348.9999993,460.4979829
391,357.3634044,461.1659722
392,361.8409246,454.7415557
393,0,0
394,352.1897187,439.6576095
395,384.3398753,456.1044954
396,397.4004626,458.5349782
397,412.8903449,458.3199277
398,420.698788,457.1356027
399,435.8099791,448.0232962
400,436.4554022,416.6000224
401,421.040406,415.7266312
402,405.5192283,411.5026932
403,391.9818936,415.9999994
404,381.7744088,411.8006164
405,397.8304169,398.9438007
406,419.969474,402.4694127
407,439.3661972,411.6306729
408,449.1091209,397.2078717
409,474.2119822,377.1799673
410,484.4971202,393.275
411,477.9490513,421.4548653
412,483.9437147,398.4714553
413,454.4127237,390.6011761
414,0,0
415,452.3787483,423.2053455
416,0,0
417,481.6722919,409.6624467
418,0,0
419,514.931028,413.0424732
420,538.9286691,400.434143
421,553.5241225,392.5025627
422,563.8859286,408.0038278
423,0,0
424,0,0
425,0,0
426,524.5409361,410.1238539
427,0,0
428,483.9999978,414.9999981
429,487.9999989,416.505567
430,0,0
431,462.8087771,413.1652699
432,0,0
433,430.8043109,415.3193225
434,0,0
435,0,0
436,0,0
437,409.740628,428.6185408
438,0,0
439,387.3756326,416.2846452
440,378.0052188,398.7494777
441,0,0
442,0,0
443,335.7536019,411.8082995
444,364.1324699,419.8774898
445,0,0
446,0,0
447,403.868421,414.6933223
448,406.5585937,420.916061
449,438.3845746,417.5587544
450,431.944991,390.1082289
451,433.356431,366.6739129
452,384.5342827,374.0457782
453,398.4904982,352.1515552
454,0,0
455,372.3601045,372.2407545
456,371.0661053,354.7457337
457,0,0
458,343.8609101,372.4149357
459,369.5980561,376.7313432
460,372.9797265,376.9773414
461,397.1493832,369.0182731
462,0,0
463,420.7778547,370.621556
464,426.7511534,367.3864832
465,451.8824582,351.8613631
466,0,0
467,0,0
468,432.8454671,365.4518944
469,448.7490266,369.8719676
470,452.7865993,372.6070555
471,0,0
472,502.0695776,345.8433301
473,478.7048691,367.573634
474,492.3913408,368.3930387
475,513.3214385,344.0034992
476,498.4218682,332.8618166
477,0,0
478,507.0292987,373.6922497
479,532.7689904,380.2934442
480,0,0
